Event.Date,Location,Country,Aircraft.Category,Make,Model,Injury.Severity,Aircraft.damage,Number.of.Engines,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,severe_injuries,total_injuries,estimated_passengers,fatal_injury_rate,serious_injury_rate
1982-01-23,"SAGINAW, TX",United States,Airplane,Cessna,150H,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
1982-01-23,"36 SW LARAMIE, WY",United States,Helicopter,Bell/textron,206 L-1,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-23,"WATSONVILLE, CA",United States,Helicopter,Bell,47G-2,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-23,"HOUSTON, TX",United States,Airplane,Piper,PA-38-112,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
1982-01-24,"LAREDO, TX",United States,Airplane,Robertson,C-402B,Fatal(7),Destroyed,2.0,Reciprocating,7.0,0.0,0.0,7.0,7.0,8.0,0.875,0.0
1982-01-24,"TAUNTON, MA",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0
1982-01-24,"FLAGSTAFF, AZ",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-24,"WHEELING, IL",United States,Airplane,Cessna,172RG,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-24,"ATHENS, GA",United States,Airplane,Cessna,177,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-25,"BETHEL, AK",United States,Airplane,Cessna,182M,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
1982-01-25,"ANCHORAGE, AK",United States,Airplane,Cessna,152II,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
1982-01-26,"MUSKOGEE, OK",United States,Airplane,Cessna,A188B,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
1982-01-26,"SUSSEX, NJ",United States,Airplane,Piper,PA-28-140,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-26,"LEE'S SUMMIT, MO",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-26,"ESSEX, MO",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-26,"HAVRE, MT",United States,Airplane,Bellanca,7GCBC,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-26,"10MI. NW WALSEN, CO",United States,Helicopter,Hughes,369D,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0
1982-01-27,"LAGUNITAS, CA",United States,Helicopter,Bell,UH1B,Fatal(1),Destroyed,1.0,Turbo Shaft,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
1982-01-27,"ANSONIA, CT",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-27,"LODI, CA",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-27,"BROOMFIELD, CO",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-27,"HOFFMAN, MN",United States,Airplane,Aeronca,7BCM,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-27,"CHARLOTTESVILLE, VA",United States,Airplane,Piper,PA-38-112,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-28,"LOS GATOS, CA",United States,Airplane,Piper,28-151,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
1982-01-28,"SUNRIVER, OR",United States,Airplane,Cessna,340A,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-28,"WENTZVILLE, MO",United States,Airplane,Cessna,172H,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-28,"FOWLER, CA",United States,Airplane,Mooney,M20C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-28,"S. OF MORGAN CI, LA",United States,Airplane,Cessna,A185F,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-28,"LOUISVILLE, KY",United States,Airplane,Piper,PA-32-260,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-29,"5M E. GREENSBUR, KS",United States,Airplane,Cessna,172N,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
1982-01-29,"ATLANTA, GA",United States,Airplane,Beech,B200,Incident,Unknown,2.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-29,"DARLINGTON, SC",United States,Airplane,Cessna,150,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
1982-01-29,"NEAR GILLETE, WY",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-30,"TRUCKEE, CA",United States,Airplane,Piper,PA-28R-201T,Incident,Minor,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-30,"AVALON, CA",United States,Airplane,Mooney,M20J,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-30,"OAKDALE, CA",United States,Airplane,Cessna,TR182,Fatal(1),Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
1982-01-30,"REDDING, CA",United States,Airplane,Aeronca,7AC,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-30,"ELKO, NV",United States,Airplane,Cessna,177B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-30,"BIG BEAR, CA",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-30,"BALD KNOB, AR",United States,Airplane,Cessna,140,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-30,"BRYCE CANYON, UT",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-30,"CONYERS, GA",United States,Airplane,Cessna,182L,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-30,"CUMBERLAND ISLA, GA",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-30,"SINCLAIR ISLAND, WA",United States,Airplane,Cessna,172P,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-31,"LAKE PLACID, NY",United States,Airplane,Piper,PA-22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
1982-01-31,"CALDWELL, NJ",United States,Airplane,Cessna,150L,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-31,"MALDEN, MO",United States,Airplane,Beech,36,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
1982-01-31,"NEW PORT RICHEY, FL",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
1982-01-31,"DELAND, FL",United States,Airplane,Piper,PA-28-161,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-31,"EL CAJON, CA",United States,Airplane,Cessna,180K,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-31,"ALBUQUERQUE, NM",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-31,"MCKINNEY, TX",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-01-31,"TRINIDAD, CO",United States,Airplane,Piper,PA-22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-01,"GROTON, CT",United States,Airplane,Beech,99,Non-Fatal,Destroyed,2.0,Turbo Prop,0.0,5.0,2.0,5.0,7.0,8.0,0.0,0.625
1982-02-01,"CRYSTAL RIVER, FL",United States,Airplane,Cessna,172,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.3333333333333333
1982-02-01,"HITCHCOCK, TX",United States,Helicopter,Aerospatiale,SA-360C,Non-Fatal,Destroyed,1.0,Turbo Shaft,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
1982-02-01,"PAMPA, TX",United States,Airplane,Cessna,182,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
1982-02-01,"SONOMA, CA",United States,Airplane,Bellanca,7ECA,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-01,"LAS VEGAS, NV",United States,Airplane,Cessna,TR182,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-01,"LAS CRUCES, NM",United States,Airplane,Cessna,P206,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-01,"ANDERSON, IN",United States,Airplane,Grumman,1159,Non-Fatal,Substantial,2.0,Turbo Jet,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-01,"ROCK SPRINGS, WY",United States,Airplane,Piper,PA-32,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
1982-02-02,"NEWBURGH, NY",United States,Airplane,Piper,PA-23-250,Fatal(1),Destroyed,2.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
1982-02-02,"JEANERETTE, LA",United States,Airplane,Cessna,150G,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
1982-02-02,"MOSES LAKE, WA",United States,Airplane,Cessna,U206G,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-02,"DRYDEN, TX",United States,Airplane,Cessna,T210N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-02,"WEST JORDAN, UT",United States,Airplane,Smith Miniplane,BK-1,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-03,"PARADISE VALLEY, AZ",United States,Airplane,Mooney,M20J,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
1982-02-03,"HAYDEN, CO",United States,Airplane,Mitsubishi,MU2B-40,Non-Fatal,Destroyed,2.0,Turbo Prop,0.0,0.0,6.0,0.0,6.0,7.0,0.0,0.0
1982-02-03,"PHILADELPHIA, PA",United States,Airplane,Mcdonnell-douglas,DC-10-10,Non-Fatal,Minor,3.0,Turbo Fan,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
1982-02-03,"NR. COLBERT, WA",United States,Airplane,Cessna,150J,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-03,"MT. HAMILTON, CA",United States,Airplane,Taylorcraft,F19,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-03,"INDIANAPOLIS, IN",United States,Helicopter,Bell,206L-1,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-03,"TOMS RIVER, NJ",United States,Airplane,Ted Smith,AEROSTAR 600,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-04,"ORMAND BEACH, FL",United States,Helicopter,Robinson,R-22,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
1982-02-04,"BURNS, OR",United States,Airplane,Bellanca,7KCAB,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-04,GULF OF MEXICO,GULF OF MEXICO,Helicopter,Bell,206L-1,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-05,"120 NM SSE OF M, FL",United States,Airplane,Piper,PA-28,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
1982-02-05,"LAMBSBURG, VA",United States,Airplane,Piper,PA-32R-300,Fatal(4),Destroyed,1.0,Reciprocating,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0
1982-02-05,"ELLINGTON, CT",United States,Airplane,Piper,PA-28-140,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.3333333333333333
1982-02-05,"LUVERNE, AL",United States,Airplane,Cessna,T210L,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
1982-02-06,"MEDFORD, OR",United States,Airplane,Boeing,A75N1,Non-Fatal,Minor,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-06,"FT. PIERCE, FL",United States,Airplane,Piper,PA-31,Non-Fatal,Destroyed,2.0,Reciprocating,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.6666666666666666
1982-02-06,"SAN JOSE, CA",United States,Airplane,Bellanca,7KCAB,Non-Fatal,Minor,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-06,"MEDFORD, OR",United States,Airplane,Taylorcraft,BC12-D,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-06,"SPRINGFIELD, MO",United States,Airplane,Piper,PA-28-140,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-06,"SAN JOSE, CA",United States,Airplane,Cessna,180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-06,"CORONA, CA",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-06,"EAST LANSING, MI",United States,Airplane,Piper,PA-28-181,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-06,"BROWNSBURG, IN",United States,Airplane,Ercoupe,415-C,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-06,"PEORIA, IL",United States,Airplane,Cessna,182H,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-06,"BUFFALO, MN",United States,Airplane,Cessna,150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0
1982-02-07,"W. OF HOMESTEAD, FL",United States,Airplane,Piper,PA-24-180,Fatal(8),Destroyed,1.0,Reciprocating,8.0,0.0,0.0,8.0,8.0,9.0,0.8888888888888888,0.0
1982-02-07,"W. OF HOMESTEAD, FL",United States,Airplane,Cessna,182B,Fatal(8),Destroyed,1.0,Reciprocating,8.0,0.0,0.0,8.0,8.0,9.0,0.8888888888888888,0.0
1982-02-07,"KALAUPAPA, HI",United States,Airplane,Piper,PA-28-140,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,4.0,0.0,4.0,4.0,5.0,0.0,0.8
1982-02-07,"6 NM NORTH OF S, AZ",United States,Airplane,Cessna,P210N,Fatal(4),Destroyed,1.0,Reciprocating,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0
1982-02-07,"AURORA, OR",United States,Airplane,Rockwell Comdr,112TCA,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
1982-02-07,"PROSSER, WA",United States,Airplane,Piper,PA-28-180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-07,"MARTHAS VINEYARD, MA",United States,Airplane,Bellanca,7KCAB,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
1982-02-07,"WRIGHTSTOWN, NJ",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-07,"CAPE GIRARDEAU, MO",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-07,"WASHINGTON, IA",United States,Airplane,Piper,PA-38,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-07,"ARTESIA, NM",United States,Airplane,Cessna,177RG,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-07,"BENTON HARBOR, MI",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-07,"CANTON, MI",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-07,"GREENCASTLE, IN",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-08,"SANTA YSABEL, CA",United States,Airplane,Cessna,172N,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
1982-02-08,"BROWNSVILLE, KY",United States,Airplane,Cessna,C-172,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
1982-02-08,"SANDERSON, TX",United States,Airplane,Piper,PA-18A-150,Fatal(1),Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
1982-02-08,"LANSING, IL",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-08,"MATTOON, IL",United States,Airplane,Piper,PA-28R-201,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-08,"VALPARAISO, IN",United States,Airplane,Piper,PA-28-161,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
1982-02-08,"NASHVILLE, TN",United States,Airplane,Cessna,182P,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
1982-02-08,"STATESBORO, GA",United States,Airplane,Cessna,140,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-08,"NASHVILLE, TN",United States,Airplane,Beech,C-23,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-09,"HICKMAN, CA",United States,Airplane,Piper,PA-38-112,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-09,"CIBOLO, TX",United States,Airplane,Beech,V35A,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
1982-02-09,"BIRMINGHAM, AL",United States,Airplane,Beech,200,Incident,Unknown,2.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-09,"CARLSBAD, CA",United States,Airplane,Cessna,310R,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-09,"ANOKA, MN",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-09,"NEWPORT NEWS, VA",United States,Airplane,Cessna,402B,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-09,"FORT YUKON, AK",United States,Airplane,Cessna,185,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-10,"LAKE WALES, FL",United States,Airplane,Cessna,310,Non-Fatal,Destroyed,2.0,Reciprocating,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.6666666666666666
1982-02-10,"TWENTYNINE PALM, CA",United States,Airplane,Beech,95-C55,Fatal(2),Destroyed,2.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
1982-02-10,"PLYMOUTH, MA",United States,Airplane,Cessna,172K,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-10,"SPANISH FORK, UT",United States,Airplane,Cessna,421B,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-10,"JESSUP, GA",United States,Airplane,Cessna,401,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-10,"URBANA, IL",United States,Helicopter,Sikorsky,UH-19B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-11,"MIAMI, FL",United States,Airplane,Cessna,421,Fatal(2),Destroyed,2.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
1982-02-11,"VALLEY HOME, CA",United States,Airplane,Grumman,G-164B,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-11,"CHESTERFIELD, MO",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-11,"BRENHAM, TX",United States,Airplane,Piper,PA-60-602P,Fatal(1),Substantial,2.0,Reciprocating,1.0,,,,,,,
1982-02-12,"JAMAICA, NY",United States,Airplane,De Havilland,DHC-6-100,Incident,Unknown,2.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-12,"PLEASANT HILL, OH",United States,Airplane,Piper,PA-24-250,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,4.0,0.0,4.0,4.0,5.0,0.0,0.8
1982-02-12,"FT. LAUDERDALE, FL",United States,Airplane,Howard Aircraft Corp.,500,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-12,"ELYRIA, OH",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
1982-02-13,"HOLLISTER, CA",United States,Airplane,Cessna,172K,Fatal(4),Destroyed,1.0,Reciprocating,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0
1982-02-13,"NEAR SONOMA, CA",United States,Airplane,Piper,PA-34,Fatal(1),Destroyed,2.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
1982-02-13,"NEAR LOS BANOS, CA",United States,Airplane,Rockwell,112A,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
1982-02-13,"GILROY, CA",United States,Airplane,Beech,J35,Fatal(4),Destroyed,1.0,Reciprocating,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0
1982-02-13,"GRAIN VALLEY, MO",United States,Airplane,Cessna,150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-13,"MOBERLY, MO",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-13,"PENSACOLA, FL",United States,Airplane,Aeronca,7AC,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
1982-02-13,"NAVAJO DAM, NM",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982-02-13,"PLENTYWOOD, MT",United States,Airplane,Piper,PA-18,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
1982-02-13,"ALTAMONT, IL",United States,Airplane,Cessna,150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
1982-02-14,"NEW GLOUCESTER, ME",United States,Airplane,Aeronca,7EC,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
1982-02-14,"QUINCY, CA",United States,Helicopter,Bell,214B-1,Fatal(1),Destroyed,1.0,Turbo Shaft,1.0,1.0,0.0,2.0,2.0,3.0,0.3333333333333333,0.3333333333333333
1982-02-14,"DAGGETT, CA",United States,Airplane,Cessna,150,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.6666666666666666
