Event.Date,Location,Country,Aircraft.Category,Make,Model,Injury.Severity,Aircraft.damage,Number.of.Engines,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,severe_injuries,total_injuries,estimated_passengers,fatal_injury_rate,serious_injury_rate,is_destroyed,aircraft_type
1982-01-18,"DOWNIEVILLE, CA",United States,Airplane,CESSNA,172M,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,CESSNA_172M
1982-01-18,"BLAIRSVILLE, GA",United States,Airplane,PIPER,PA-28-180,Fatal(3),Destroyed,1.0,Reciprocating,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0,1,PIPER_PA-28-180
1982-01-18,"S.E. OF HOUMA, LA",United States,Airplane,CESSNA,180K,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_180K
1982-01-18,"MADISON COUNTY, AL",United States,Airplane,CESSNA,210L,Fatal(4),Substantial,1.0,Reciprocating,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0,0,CESSNA_210L
1982-01-19,"CEDAR VALE, KS",United States,Airplane,MOONEY,M20F,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,MOONEY_M20F
1982-01-19,"STILLWATER, OK",United States,Airplane,BEECH,G35,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,BEECH_G35
1982-01-19,"WOLF PT., MT",United States,Airplane,CESSNA,177B,Fatal(1),Destroyed,1.0,Reciprocating,1.0,2.0,0.0,3.0,3.0,4.0,0.25,0.5,1,CESSNA_177B
1982-01-19,"ROCKPORT, TX",United States,Airplane,GRUMMAN,AA5A,Fatal(3),Destroyed,1.0,Reciprocating,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0,1,GRUMMAN_AA5A
1982-01-19,"ROCKPORT, TX",United States,Airplane,SWEARINGEN,SA226-T(B),Fatal(3),Destroyed,2.0,Turbo Prop,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0,1,SWEARINGEN_SA226-T(B)
1982-01-19,"WASHINGTON, DC",United States,Airplane,DE HAVILLAND,DHC-6-300,Incident,Minor,2.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,DE HAVILLAND_DHC-6-300
1982-01-19,"SOMERSET, PA",United States,Airplane,PIPER,AEROSTAR 601P,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_AEROSTAR 601P
1982-01-19,"ENFIELD, NH",United States,Airplane,CESSNA,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_152
1982-01-19,"TOPEKA, KS",United States,Airplane,CESSNA,182P,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,CESSNA_182P
1982-01-19,"URBANDALE, IA",United States,Airplane,CESSNA,177RG,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_177RG
1982-01-19,"SANTA MONICA, CA",United States,Airplane,CESSNA,182E,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_182E
1982-01-19,"SHREVEPORT, LA",United States,Airplane,CESSNA,150H,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_150H
1982-01-19,"NEAR LANSING, MI",United States,Airplane,CESSNA,340A,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_340A
1982-01-19,"GRAND RAPIDS, MI",United States,Airplane,PIPER,PA-38-112,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-38-112
1982-01-19,"TUNTUTULIAK, AK",United States,Airplane,PIPER,PA-32,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-32
1982-01-20,"SAN JOSE, CA",United States,Airplane,PIPER,PA-31-350,Incident,Minor,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-31-350
1982-01-20,"CHERRY VALLEY, CA",United States,Airplane,BEECH,58,Fatal(2),Destroyed,2.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,BEECH_58
1982-01-20,"ESCONDIDO, CA",United States,Airplane,CESSNA,182N,Fatal(3),Destroyed,1.0,Reciprocating,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0,1,CESSNA_182N
1982-01-20,"MCCOMB, MS",United States,Airplane,PIPER,PA-23-250,Fatal(1),Destroyed,2.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,PIPER_PA-23-250
1982-01-20,"ORLANDO, FL",United States,Airplane,CESSNA,210,Fatal(1),Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,0,CESSNA_210
1982-01-20,"MIDLAND, TX",United States,Airplane,CESSNA,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_152
1982-01-20,"BONDURANT, WY",United States,Helicopter,HUGHES,269C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,HUGHES_269C
1982-01-21,"BOISE, ID",United States,Airplane,CESSNA,P210N,Fatal(4),Destroyed,1.0,Reciprocating,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0,1,CESSNA_P210N
1982-01-21,"NORTH KANSAS CI, MO",United States,Airplane,CESSNA,402A,Fatal(1),Destroyed,2.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,CESSNA_402A
1982-01-21,"15NM W. OPA LOC, FL",United States,Airplane,DOUGLAS,DC-3,Non-Fatal,Destroyed,2.0,Reciprocating,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,1,DOUGLAS_DC-3
1982-01-21,"BAGDAD, AZ",United States,Airplane,PIPER,PA-23-250,Non-Fatal,Destroyed,2.0,Reciprocating,0.0,1.0,2.0,1.0,3.0,4.0,0.0,0.25,1,PIPER_PA-23-250
1982-01-21,"10NM N. OF MCNA, AZ",United States,Airplane,PIPER,PA-28-235,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,PIPER_PA-28-235
1982-01-21,"NEW ALBANY, MS",United States,Airplane,GRUMMAN,AA-1,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,GRUMMAN_AA-1
1982-01-21,"MUSCLE SHOALS, AL",United States,Airplane,PIPER,PA-32,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,1.0,3.0,1.0,4.0,5.0,0.0,0.2,1,PIPER_PA-32
1982-01-21,"PORT GRAHAM, AK",United States,Airplane,CESSNA,207,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1,CESSNA_207
1982-01-21,"SHELL LAKE, WI",United States,Airplane,MOONEY,M-20,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,MOONEY_M-20
1982-01-21,"DOS PALOS, CA",United States,Airplane,AIR TRACTOR,301,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,AIR TRACTOR_301
1982-01-22,"CARSON CITY, NV",United States,Airplane,CESSNA,172M,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172M
1982-01-22,"NEAR KINGSTON, ID",United States,Helicopter,SIKORSKY,S-58J,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,SIKORSKY_S-58J
1982-01-23,"LAPINE, OR",United States,Airplane,CESSNA,172,Fatal(1),Destroyed,1.0,Reciprocating,1.0,1.0,0.0,2.0,2.0,3.0,0.3333333333333333,0.3333333333333333,1,CESSNA_172
1982-01-23,"VICTORVILLE, CA",United States,Airplane,MOONEY,M20C,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,4.0,2.0,6.0,7.0,0.2857142857142857,0.0,1,MOONEY_M20C
1982-01-23,"HOBBS, NM",United States,Airplane,GRUMMAN,G-164A,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,GRUMMAN_G-164A
1982-01-23,"BOSTON, MA",United States,Airplane,MCDONNELL DOUGLAS,DC-10-30,Fatal(2),Destroyed,3.0,Turbo Fan,2.0,4.0,24.0,6.0,30.0,31.0,0.06451612903225806,0.12903225806451613,1,MCDONNELL DOUGLAS_DC-10-30
1982-01-23,"LONDON, OH",United States,Airplane,BEECH,A23A,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,BEECH_A23A
1982-01-23,"TOPEKA, KS",United States,Airplane,PIPER,PA-32-300,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-32-300
1982-01-23,"NEWPORT RICHEY, FL",United States,Airplane,CESSNA,150M,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_150M
1982-01-23,"NEWPORT RICHEY, FL",United States,Airplane,PIPER,PA-34-200T,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-34-200T
1982-01-23,"VICTORVILLE, CA",United States,Airplane,PIPER,PA-28-235,Fatal(2),Substantial,1.0,Reciprocating,2.0,0.0,4.0,2.0,6.0,7.0,0.2857142857142857,0.0,0,PIPER_PA-28-235
1982-01-23,"SAGINAW, TX",United States,Airplane,CESSNA,150H,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,CESSNA_150H
1982-01-23,"WATSONVILLE, CA",United States,Helicopter,BELL,47G-2,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BELL_47G-2
1982-01-23,"HOUSTON, TX",United States,Airplane,PIPER,PA-38-112,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,PIPER_PA-38-112
1982-01-24,"TAUNTON, MA",United States,Airplane,CESSNA,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0,CESSNA_172
1982-01-24,"FLAGSTAFF, AZ",United States,Airplane,CESSNA,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172
1982-01-24,"WHEELING, IL",United States,Airplane,CESSNA,172RG,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172RG
1982-01-24,"ATHENS, GA",United States,Airplane,CESSNA,177,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_177
1982-01-25,"BETHEL, AK",United States,Airplane,CESSNA,182M,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,CESSNA_182M
1982-01-25,"ANCHORAGE, AK",United States,Airplane,CESSNA,152II,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,CESSNA_152II
1982-01-26,"MUSKOGEE, OK",United States,Airplane,CESSNA,A188B,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,1,CESSNA_A188B
1982-01-26,"SUSSEX, NJ",United States,Airplane,PIPER,PA-28-140,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-28-140
1982-01-26,"LEE'S SUMMIT, MO",United States,Airplane,CESSNA,172N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172N
1982-01-26,"ESSEX, MO",United States,Airplane,CESSNA,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_152
1982-01-26,"HAVRE, MT",United States,Airplane,BELLANCA,7GCBC,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BELLANCA_7GCBC
1982-01-26,"10MI. NW WALSEN, CO",United States,Helicopter,HUGHES,369D,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0,HUGHES_369D
1982-01-27,"LAGUNITAS, CA",United States,Helicopter,BELL,UH1B,Fatal(1),Destroyed,1.0,Turbo Shaft,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,BELL_UH1B
1982-01-27,"ANSONIA, CT",United States,Airplane,CESSNA,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_152
1982-01-27,"LODI, CA",United States,Airplane,CESSNA,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_152
1982-01-27,"BROOMFIELD, CO",United States,Airplane,CESSNA,172N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172N
1982-01-27,"HOFFMAN, MN",United States,Airplane,AERONCA,7BCM,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,AERONCA_7BCM
1982-01-27,"CHARLOTTESVILLE, VA",United States,Airplane,PIPER,PA-38-112,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-38-112
1982-01-28,"LOS GATOS, CA",United States,Airplane,PIPER,28-151,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,PIPER_28-151
1982-01-28,"SUNRIVER, OR",United States,Airplane,CESSNA,340A,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_340A
1982-01-28,"WENTZVILLE, MO",United States,Airplane,CESSNA,172H,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172H
1982-01-28,"FOWLER, CA",United States,Airplane,MOONEY,M20C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,MOONEY_M20C
1982-01-28,"S. OF MORGAN CI, LA",United States,Airplane,CESSNA,A185F,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_A185F
1982-01-28,"LOUISVILLE, KY",United States,Airplane,PIPER,PA-32-260,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-32-260
1982-01-29,"5M E. GREENSBUR, KS",United States,Airplane,CESSNA,172N,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,CESSNA_172N
1982-01-29,"ATLANTA, GA",United States,Airplane,BEECH,B200,Incident,Unknown,2.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BEECH_B200
1982-01-29,"DARLINGTON, SC",United States,Airplane,CESSNA,150,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,CESSNA_150
1982-01-29,"NEAR GILLETE, WY",United States,Airplane,CESSNA,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172
1982-01-30,"TRUCKEE, CA",United States,Airplane,PIPER,PA-28R-201T,Incident,Minor,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-28R-201T
1982-01-30,"AVALON, CA",United States,Airplane,MOONEY,M20J,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,MOONEY_M20J
1982-01-30,"OAKDALE, CA",United States,Airplane,CESSNA,TR182,Fatal(1),Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,0,CESSNA_TR182
1982-01-30,"REDDING, CA",United States,Airplane,AERONCA,7AC,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,AERONCA_7AC
1982-01-30,"ELKO, NV",United States,Airplane,CESSNA,177B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_177B
1982-01-30,"BIG BEAR, CA",United States,Airplane,CESSNA,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172
1982-01-30,"BALD KNOB, AR",United States,Airplane,CESSNA,140,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_140
1982-01-30,"BRYCE CANYON, UT",United States,Airplane,CESSNA,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172
1982-01-30,"CONYERS, GA",United States,Airplane,CESSNA,182L,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_182L
1982-01-30,"CUMBERLAND ISLA, GA",United States,Airplane,CESSNA,172N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172N
1982-01-30,"SINCLAIR ISLAND, WA",United States,Airplane,CESSNA,172P,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172P
1982-01-31,"LAKE PLACID, NY",United States,Airplane,PIPER,PA-22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,PIPER_PA-22
1982-01-31,"CALDWELL, NJ",United States,Airplane,CESSNA,150L,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_150L
1982-01-31,"MALDEN, MO",United States,Airplane,BEECH,36,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,BEECH_36
1982-01-31,"NEW PORT RICHEY, FL",United States,Airplane,CESSNA,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,CESSNA_152
1982-01-31,"DELAND, FL",United States,Airplane,PIPER,PA-28-161,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-28-161
1982-01-31,"EL CAJON, CA",United States,Airplane,CESSNA,180K,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_180K
1982-01-31,"ALBUQUERQUE, NM",United States,Airplane,CESSNA,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_152
1982-01-31,"MCKINNEY, TX",United States,Airplane,CESSNA,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_152
1982-01-31,"TRINIDAD, CO",United States,Airplane,PIPER,PA-22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-22
1982-02-01,"GROTON, CT",United States,Airplane,BEECH,99,Non-Fatal,Destroyed,2.0,Turbo Prop,0.0,5.0,2.0,5.0,7.0,8.0,0.0,0.625,1,BEECH_99
1982-02-01,"CRYSTAL RIVER, FL",United States,Airplane,CESSNA,172,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.3333333333333333,1,CESSNA_172
1982-02-01,"HITCHCOCK, TX",United States,Helicopter,AEROSPATIALE,SA-360C,Non-Fatal,Destroyed,1.0,Turbo Shaft,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,1,AEROSPATIALE_SA-360C
1982-02-01,"PAMPA, TX",United States,Airplane,CESSNA,182,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,CESSNA_182
1982-02-01,"SONOMA, CA",United States,Airplane,BELLANCA,7ECA,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BELLANCA_7ECA
1982-02-01,"LAS VEGAS, NV",United States,Airplane,CESSNA,TR182,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_TR182
1982-02-01,"LAS CRUCES, NM",United States,Airplane,CESSNA,P206,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_P206
1982-02-01,"ANDERSON, IN",United States,Airplane,GRUMMAN,1159,Non-Fatal,Substantial,2.0,Turbo Jet,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,GRUMMAN_1159
1982-02-01,"ROCK SPRINGS, WY",United States,Airplane,PIPER,PA-32,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,PIPER_PA-32
1982-02-02,"NEWBURGH, NY",United States,Airplane,PIPER,PA-23-250,Fatal(1),Destroyed,2.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,PIPER_PA-23-250
1982-02-02,"JEANERETTE, LA",United States,Airplane,CESSNA,150G,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,CESSNA_150G
1982-02-02,"MOSES LAKE, WA",United States,Airplane,CESSNA,U206G,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_U206G
1982-02-02,"DRYDEN, TX",United States,Airplane,CESSNA,T210N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_T210N
1982-02-03,"PARADISE VALLEY, AZ",United States,Airplane,MOONEY,M20J,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,MOONEY_M20J
1982-02-03,"NR. COLBERT, WA",United States,Airplane,CESSNA,150J,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_150J
1982-02-03,"MT. HAMILTON, CA",United States,Airplane,TAYLORCRAFT,F19,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,TAYLORCRAFT_F19
1982-02-03,"INDIANAPOLIS, IN",United States,Helicopter,BELL,206L-1,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BELL_206L-1
1982-02-04,"ORMAND BEACH, FL",United States,Helicopter,ROBINSON,R-22,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,ROBINSON_R-22
1982-02-04,"BURNS, OR",United States,Airplane,BELLANCA,7KCAB,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BELLANCA_7KCAB
1982-02-04,GULF OF MEXICO,GULF OF MEXICO,Helicopter,BELL,206L-1,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BELL_206L-1
1982-02-05,"120 NM SSE OF M, FL",United States,Airplane,PIPER,PA-28,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,PIPER_PA-28
1982-02-05,"LAMBSBURG, VA",United States,Airplane,PIPER,PA-32R-300,Fatal(4),Destroyed,1.0,Reciprocating,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0,1,PIPER_PA-32R-300
1982-02-05,"ELLINGTON, CT",United States,Airplane,PIPER,PA-28-140,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.3333333333333333,0,PIPER_PA-28-140
1982-02-05,"LUVERNE, AL",United States,Airplane,CESSNA,T210L,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,CESSNA_T210L
1982-02-06,"MEDFORD, OR",United States,Airplane,BOEING,A75N1,Non-Fatal,Minor,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BOEING_A75N1
1982-02-06,"FT. PIERCE, FL",United States,Airplane,PIPER,PA-31,Non-Fatal,Destroyed,2.0,Reciprocating,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.6666666666666666,1,PIPER_PA-31
1982-02-06,"SAN JOSE, CA",United States,Airplane,BELLANCA,7KCAB,Non-Fatal,Minor,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BELLANCA_7KCAB
1982-02-06,"MEDFORD, OR",United States,Airplane,TAYLORCRAFT,BC12-D,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,TAYLORCRAFT_BC12-D
1982-02-06,"SPRINGFIELD, MO",United States,Airplane,PIPER,PA-28-140,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-28-140
1982-02-06,"SAN JOSE, CA",United States,Airplane,CESSNA,180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_180
1982-02-06,"CORONA, CA",United States,Airplane,CESSNA,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_152
