Event.Date,Location,Country,Aircraft.Category,Make,Model,Injury.Severity,Aircraft.damage,Number.of.Engines,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries
1982-01-19 00:00:00,"WASHINGTON, DC",United States,Airplane,De Havilland,DHC-6-300,Incident,Minor,2.0,Turbo Prop,0.0,0.0,0.0
1982-01-19 00:00:00,"SOMERSET, PA",United States,Airplane,Piper,AEROSTAR 601P,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
1982-01-19 00:00:00,"ENFIELD, NH",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-19 00:00:00,"TOPEKA, KS",United States,Airplane,Cessna,182P,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
1982-01-19 00:00:00,"URBANDALE, IA",United States,Airplane,Cessna,177RG,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-19 00:00:00,"KINGMAN, AZ",United States,Airplane,Beachner,QUICK SILVER,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
1982-01-19 00:00:00,"SANTA MONICA, CA",United States,Airplane,Cessna,182E,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-19 00:00:00,"SHREVEPORT, LA",United States,Airplane,Cessna,150H,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-19 00:00:00,"NEAR LANSING, MI",United States,Airplane,Cessna,340A,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
1982-01-19 00:00:00,"GRAND RAPIDS, MI",United States,Airplane,Piper,PA-38-112,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-19 00:00:00,"MIAMI, FL",United States,Airplane,Canadair,CL-44D4,Non-Fatal,Substantial,4.0,Turbo Prop,0.0,0.0,0.0
1982-01-19 00:00:00,"TUNTUTULIAK, AK",United States,Airplane,Piper,PA-32,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-20 00:00:00,"SAN JOSE, CA",United States,Airplane,Piper,PA-31-350,Incident,Minor,2.0,Reciprocating,0.0,0.0,0.0
1982-01-20 00:00:00,"CHERRY VALLEY, CA",United States,Airplane,Beech,58,Fatal(2),Destroyed,2.0,Reciprocating,2.0,0.0,0.0
1982-01-20 00:00:00,"ESCONDIDO, CA",United States,Airplane,Cessna,182N,Fatal(3),Destroyed,1.0,Reciprocating,3.0,0.0,0.0
1982-01-20 00:00:00,"MCCOMB, MS",United States,Airplane,Piper,PA-23-250,Fatal(1),Destroyed,2.0,Reciprocating,1.0,0.0,0.0
1982-01-20 00:00:00,"ORLANDO, FL",United States,Airplane,Cessna,210,Fatal(1),Substantial,1.0,Reciprocating,1.0,0.0,0.0
1982-01-20 00:00:00,"MIDLAND, TX",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-20 00:00:00,"BONDURANT, WY",United States,Helicopter,Hughes,269C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-21 00:00:00,"BOISE, ID",United States,Airplane,Cessna,P210N,Fatal(4),Destroyed,1.0,Reciprocating,4.0,0.0,0.0
1982-01-21 00:00:00,"NORTH KANSAS CI, MO",United States,Airplane,Cessna,402A,Fatal(1),Destroyed,2.0,Reciprocating,1.0,0.0,0.0
1982-01-21 00:00:00,"15NM W. OPA LOC, FL",United States,Airplane,Douglas,DC-3,Non-Fatal,Destroyed,2.0,Reciprocating,0.0,0.0,2.0
1982-01-21 00:00:00,"BAGDAD, AZ",United States,Airplane,Piper,PA-23-250,Non-Fatal,Destroyed,2.0,Reciprocating,0.0,1.0,2.0
1982-01-21 00:00:00,"10NM N. OF MCNA, AZ",United States,Airplane,Piper,PA-28-235,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0
1982-01-21 00:00:00,"NEW ALBANY, MS",United States,Airplane,Grumman,AA-1,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0
1982-01-21 00:00:00,"MUSCLE SHOALS, AL",United States,Airplane,Piper,PA-32,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,1.0,3.0
1982-01-21 00:00:00,"PORT GRAHAM, AK",United States,Airplane,Cessna,207,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,1.0
1982-01-21 00:00:00,"SHELL LAKE, WI",United States,Airplane,Mooney,M-20,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-21 00:00:00,"DOS PALOS, CA",United States,Airplane,Air Tractor,301,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-22 00:00:00,"LANCASTER, CA",United States,Airplane,Sons Mustang,II,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0
1982-01-22 00:00:00,"LOUISVILLE, KY",United States,Airplane,Dassault/sud,FALCON 20,Incident,Unknown,2.0,Turbo Fan,0.0,0.0,0.0
1982-01-22 00:00:00,"CARSON CITY, NV",United States,Airplane,Cessna,172M,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-22 00:00:00,"NEAR KINGSTON, ID",United States,Helicopter,Sikorsky,S-58J,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-23 00:00:00,"LAPINE, OR",United States,Airplane,Cessna,172,Fatal(1),Destroyed,1.0,Reciprocating,1.0,1.0,0.0
1982-01-23 00:00:00,"VICTORVILLE, CA",United States,Airplane,Mooney,M20C,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,4.0
1982-01-23 00:00:00,"HOBBS, NM",United States,Airplane,Grumman,G-164A,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,0.0
1982-01-23 00:00:00,"BOSTON, MA",United States,Airplane,Mcdonnell Douglas,DC-10-30,Fatal(2),Destroyed,3.0,Turbo Fan,2.0,4.0,24.0
1982-01-23 00:00:00,"LONDON, OH",United States,Airplane,Beech,A23A,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0
1982-01-23 00:00:00,"TOPEKA, KS",United States,Airplane,Piper,PA-32-300,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-23 00:00:00,"NEWPORT RICHEY, FL",United States,Airplane,Cessna,150M,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-23 00:00:00,"NEWPORT RICHEY, FL",United States,Airplane,Piper,PA-34-200T,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
1982-01-23 00:00:00,"VICTORVILLE, CA",United States,Airplane,Piper,PA-28-235,Fatal(2),Substantial,1.0,Reciprocating,2.0,0.0,4.0
1982-01-23 00:00:00,"SAGINAW, TX",United States,Airplane,Cessna,150H,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
1982-01-23 00:00:00,"36 SW LARAMIE, WY",United States,Helicopter,Bell/textron,206 L-1,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0
1982-01-23 00:00:00,"WATSONVILLE, CA",United States,Helicopter,Bell,47G-2,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-23 00:00:00,"HOUSTON, TX",United States,Airplane,Piper,PA-38-112,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
1982-01-24 00:00:00,"LAREDO, TX",United States,Airplane,Robertson,C-402B,Fatal(7),Destroyed,2.0,Reciprocating,7.0,0.0,0.0
1982-01-24 00:00:00,"TAUNTON, MA",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0
1982-01-24 00:00:00,"FLAGSTAFF, AZ",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-24 00:00:00,"WHEELING, IL",United States,Airplane,Cessna,172RG,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-24 00:00:00,"ATHENS, GA",United States,Airplane,Cessna,177,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-25 00:00:00,"BETHEL, AK",United States,Airplane,Cessna,182M,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0
1982-01-25 00:00:00,"ANCHORAGE, AK",United States,Airplane,Cessna,152II,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
1982-01-26 00:00:00,"MUSKOGEE, OK",United States,Airplane,Cessna,A188B,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,1.0,0.0
1982-01-26 00:00:00,"SUSSEX, NJ",United States,Airplane,Piper,PA-28-140,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-26 00:00:00,"LEE'S SUMMIT, MO",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-26 00:00:00,"ESSEX, MO",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-26 00:00:00,"HAVRE, MT",United States,Airplane,Bellanca,7GCBC,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-26 00:00:00,"10MI. NW WALSEN, CO",United States,Helicopter,Hughes,369D,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,2.0
1982-01-27 00:00:00,"LAGUNITAS, CA",United States,Helicopter,Bell,UH1B,Fatal(1),Destroyed,1.0,Turbo Shaft,1.0,0.0,0.0
1982-01-27 00:00:00,"ANSONIA, CT",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-27 00:00:00,"LODI, CA",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-27 00:00:00,"BROOMFIELD, CO",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-27 00:00:00,"HOFFMAN, MN",United States,Airplane,Aeronca,7BCM,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-27 00:00:00,"CHARLOTTESVILLE, VA",United States,Airplane,Piper,PA-38-112,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-28 00:00:00,"LOS GATOS, CA",United States,Airplane,Piper,28-151,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0
1982-01-28 00:00:00,"SUNRIVER, OR",United States,Airplane,Cessna,340A,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
1982-01-28 00:00:00,"WENTZVILLE, MO",United States,Airplane,Cessna,172H,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-28 00:00:00,"FOWLER, CA",United States,Airplane,Mooney,M20C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-28 00:00:00,"S. OF MORGAN CI, LA",United States,Airplane,Cessna,A185F,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-28 00:00:00,"LOUISVILLE, KY",United States,Airplane,Piper,PA-32-260,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-29 00:00:00,"5M E. GREENSBUR, KS",United States,Airplane,Cessna,172N,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0
1982-01-29 00:00:00,"ATLANTA, GA",United States,Airplane,Beech,B200,Incident,Unknown,2.0,Turbo Prop,0.0,0.0,0.0
1982-01-29 00:00:00,"DARLINGTON, SC",United States,Airplane,Cessna,150,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0
1982-01-29 00:00:00,"NEAR GILLETE, WY",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-30 00:00:00,"TRUCKEE, CA",United States,Airplane,Piper,PA-28R-201T,Incident,Minor,1.0,Reciprocating,0.0,0.0,0.0
1982-01-30 00:00:00,"AVALON, CA",United States,Airplane,Mooney,M20J,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,0.0
1982-01-30 00:00:00,"OAKDALE, CA",United States,Airplane,Cessna,TR182,Fatal(1),Substantial,1.0,Reciprocating,1.0,0.0,0.0
1982-01-30 00:00:00,"REDDING, CA",United States,Airplane,Aeronca,7AC,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-30 00:00:00,"ELKO, NV",United States,Airplane,Cessna,177B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-30 00:00:00,"BIG BEAR, CA",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-30 00:00:00,"BALD KNOB, AR",United States,Airplane,Cessna,140,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-30 00:00:00,"BRYCE CANYON, UT",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-30 00:00:00,"CONYERS, GA",United States,Airplane,Cessna,182L,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-30 00:00:00,"CUMBERLAND ISLA, GA",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-30 00:00:00,"SINCLAIR ISLAND, WA",United States,Airplane,Cessna,172P,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-31 00:00:00,"LAKE PLACID, NY",United States,Airplane,Piper,PA-22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
1982-01-31 00:00:00,"CALDWELL, NJ",United States,Airplane,Cessna,150L,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-31 00:00:00,"MALDEN, MO",United States,Airplane,Beech,36,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
1982-01-31 00:00:00,"NEW PORT RICHEY, FL",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
1982-01-31 00:00:00,"DELAND, FL",United States,Airplane,Piper,PA-28-161,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-31 00:00:00,"EL CAJON, CA",United States,Airplane,Cessna,180K,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-31 00:00:00,"ALBUQUERQUE, NM",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-31 00:00:00,"MCKINNEY, TX",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-01-31 00:00:00,"TRINIDAD, CO",United States,Airplane,Piper,PA-22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-01 00:00:00,"GROTON, CT",United States,Airplane,Beech,99,Non-Fatal,Destroyed,2.0,Turbo Prop,0.0,5.0,2.0
1982-02-01 00:00:00,"CRYSTAL RIVER, FL",United States,Airplane,Cessna,172,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,1.0,1.0
1982-02-01 00:00:00,"HITCHCOCK, TX",United States,Helicopter,Aerospatiale,SA-360C,Non-Fatal,Destroyed,1.0,Turbo Shaft,0.0,1.0,0.0
1982-02-01 00:00:00,"PAMPA, TX",United States,Airplane,Cessna,182,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0
1982-02-01 00:00:00,"SONOMA, CA",United States,Airplane,Bellanca,7ECA,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-01 00:00:00,"LAS VEGAS, NV",United States,Airplane,Cessna,TR182,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-01 00:00:00,"LAS CRUCES, NM",United States,Airplane,Cessna,P206,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-01 00:00:00,"ANDERSON, IN",United States,Airplane,Grumman,1159,Non-Fatal,Substantial,2.0,Turbo Jet,0.0,0.0,0.0
1982-02-01 00:00:00,"ROCK SPRINGS, WY",United States,Airplane,Piper,PA-32,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
1982-02-02 00:00:00,"NEWBURGH, NY",United States,Airplane,Piper,PA-23-250,Fatal(1),Destroyed,2.0,Reciprocating,1.0,0.0,0.0
1982-02-02 00:00:00,"JEANERETTE, LA",United States,Airplane,Cessna,150G,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0
1982-02-02 00:00:00,"MOSES LAKE, WA",United States,Airplane,Cessna,U206G,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-02 00:00:00,"DRYDEN, TX",United States,Airplane,Cessna,T210N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-02 00:00:00,"WEST JORDAN, UT",United States,Airplane,Smith Miniplane,BK-1,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-03 00:00:00,"PARADISE VALLEY, AZ",United States,Airplane,Mooney,M20J,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0
1982-02-03 00:00:00,"HAYDEN, CO",United States,Airplane,Mitsubishi,MU2B-40,Non-Fatal,Destroyed,2.0,Turbo Prop,0.0,0.0,6.0
1982-02-03 00:00:00,"PHILADELPHIA, PA",United States,Airplane,Mcdonnell-douglas,DC-10-10,Non-Fatal,Minor,3.0,Turbo Fan,0.0,1.0,0.0
1982-02-03 00:00:00,"NR. COLBERT, WA",United States,Airplane,Cessna,150J,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-03 00:00:00,"MT. HAMILTON, CA",United States,Airplane,Taylorcraft,F19,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-03 00:00:00,"INDIANAPOLIS, IN",United States,Helicopter,Bell,206L-1,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0
1982-02-03 00:00:00,"TOMS RIVER, NJ",United States,Airplane,Ted Smith,AEROSTAR 600,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
1982-02-04 00:00:00,"ORMAND BEACH, FL",United States,Helicopter,Robinson,R-22,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0
1982-02-04 00:00:00,"BURNS, OR",United States,Airplane,Bellanca,7KCAB,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-04 00:00:00,GULF OF MEXICO,GULF OF MEXICO,Helicopter,Bell,206L-1,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0
1982-02-05 00:00:00,"120 NM SSE OF M, FL",United States,Airplane,Piper,PA-28,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0
1982-02-05 00:00:00,"LAMBSBURG, VA",United States,Airplane,Piper,PA-32R-300,Fatal(4),Destroyed,1.0,Reciprocating,4.0,0.0,0.0
1982-02-05 00:00:00,"ELLINGTON, CT",United States,Airplane,Piper,PA-28-140,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,1.0
1982-02-05 00:00:00,"LUVERNE, AL",United States,Airplane,Cessna,T210L,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
1982-02-06 00:00:00,"MEDFORD, OR",United States,Airplane,Boeing,A75N1,Non-Fatal,Minor,1.0,Reciprocating,0.0,0.0,0.0
1982-02-06 00:00:00,"FT. PIERCE, FL",United States,Airplane,Piper,PA-31,Non-Fatal,Destroyed,2.0,Reciprocating,0.0,2.0,0.0
1982-02-06 00:00:00,"SAN JOSE, CA",United States,Airplane,Bellanca,7KCAB,Non-Fatal,Minor,1.0,Reciprocating,0.0,0.0,0.0
1982-02-06 00:00:00,"MEDFORD, OR",United States,Airplane,Taylorcraft,BC12-D,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-06 00:00:00,"SPRINGFIELD, MO",United States,Airplane,Piper,PA-28-140,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-06 00:00:00,"SAN JOSE, CA",United States,Airplane,Cessna,180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-06 00:00:00,"CORONA, CA",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-06 00:00:00,"EAST LANSING, MI",United States,Airplane,Piper,PA-28-181,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-06 00:00:00,"BROWNSBURG, IN",United States,Airplane,Ercoupe,415-C,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
1982-02-06 00:00:00,"PEORIA, IL",United States,Airplane,Cessna,182H,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-06 00:00:00,"BUFFALO, MN",United States,Airplane,Cessna,150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0
1982-02-07 00:00:00,"W. OF HOMESTEAD, FL",United States,Airplane,Piper,PA-24-180,Fatal(8),Destroyed,1.0,Reciprocating,8.0,0.0,0.0
1982-02-07 00:00:00,"W. OF HOMESTEAD, FL",United States,Airplane,Cessna,182B,Fatal(8),Destroyed,1.0,Reciprocating,8.0,0.0,0.0
1982-02-07 00:00:00,"KALAUPAPA, HI",United States,Airplane,Piper,PA-28-140,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,4.0,0.0
1982-02-07 00:00:00,"6 NM NORTH OF S, AZ",United States,Airplane,Cessna,P210N,Fatal(4),Destroyed,1.0,Reciprocating,4.0,0.0,0.0
1982-02-07 00:00:00,"AURORA, OR",United States,Airplane,Rockwell Comdr,112TCA,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
1982-02-07 00:00:00,"PROSSER, WA",United States,Airplane,Piper,PA-28-180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-07 00:00:00,"MARTHAS VINEYARD, MA",United States,Airplane,Bellanca,7KCAB,Non-Fatal,Substantial,1.0,Reciprocating,,,
1982-02-07 00:00:00,"WRIGHTSTOWN, NJ",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-07 00:00:00,"CAPE GIRARDEAU, MO",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-07 00:00:00,"WASHINGTON, IA",United States,Airplane,Piper,PA-38,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-07 00:00:00,"ARTESIA, NM",United States,Airplane,Cessna,177RG,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-07 00:00:00,"BENTON HARBOR, MI",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-07 00:00:00,"CANTON, MI",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-07 00:00:00,"GREENCASTLE, IN",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-08 00:00:00,"SANTA YSABEL, CA",United States,Airplane,Cessna,172N,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0
1982-02-08 00:00:00,"BROWNSVILLE, KY",United States,Airplane,Cessna,C-172,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,1.0
1982-02-08 00:00:00,"SANDERSON, TX",United States,Airplane,Piper,PA-18A-150,Fatal(1),Substantial,1.0,Reciprocating,1.0,0.0,0.0
1982-02-08 00:00:00,"LANSING, IL",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-08 00:00:00,"MATTOON, IL",United States,Airplane,Piper,PA-28R-201,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-08 00:00:00,"VALPARAISO, IN",United States,Airplane,Piper,PA-28-161,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
1982-02-08 00:00:00,"NASHVILLE, TN",United States,Airplane,Cessna,182P,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
1982-02-08 00:00:00,"STATESBORO, GA",United States,Airplane,Cessna,140,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-08 00:00:00,"NASHVILLE, TN",United States,Airplane,Beech,C-23,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-09 00:00:00,"HICKMAN, CA",United States,Airplane,Piper,PA-38-112,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,0.0
1982-02-09 00:00:00,"CIBOLO, TX",United States,Airplane,Beech,V35A,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0
1982-02-09 00:00:00,"BIRMINGHAM, AL",United States,Airplane,Beech,200,Incident,Unknown,2.0,Turbo Prop,0.0,0.0,0.0
1982-02-09 00:00:00,"CARLSBAD, CA",United States,Airplane,Cessna,310R,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
1982-02-09 00:00:00,"ANOKA, MN",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-09 00:00:00,"NEWPORT NEWS, VA",United States,Airplane,Cessna,402B,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
1982-02-09 00:00:00,"FORT YUKON, AK",United States,Airplane,Cessna,185,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-10 00:00:00,"LAKE WALES, FL",United States,Airplane,Cessna,310,Non-Fatal,Destroyed,2.0,Reciprocating,0.0,2.0,0.0
1982-02-10 00:00:00,"TWENTYNINE PALM, CA",United States,Airplane,Beech,95-C55,Fatal(2),Destroyed,2.0,Reciprocating,2.0,0.0,0.0
1982-02-10 00:00:00,"PLYMOUTH, MA",United States,Airplane,Cessna,172K,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-10 00:00:00,"SPANISH FORK, UT",United States,Airplane,Cessna,421B,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
1982-02-10 00:00:00,"JESSUP, GA",United States,Airplane,Cessna,401,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
1982-02-10 00:00:00,"URBANA, IL",United States,Helicopter,Sikorsky,UH-19B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-11 00:00:00,"MIAMI, FL",United States,Airplane,Cessna,421,Fatal(2),Destroyed,2.0,Reciprocating,2.0,0.0,0.0
1982-02-11 00:00:00,"VALLEY HOME, CA",United States,Airplane,Grumman,G-164B,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,0.0
1982-02-11 00:00:00,"CHESTERFIELD, MO",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
1982-02-11 00:00:00,"BRENHAM, TX",United States,Airplane,Piper,PA-60-602P,Fatal(1),Substantial,2.0,Reciprocating,1.0,,
1982-02-12 00:00:00,"JAMAICA, NY",United States,Airplane,De Havilland,DHC-6-100,Incident,Unknown,2.0,Turbo Prop,0.0,0.0,0.0
1982-02-12 00:00:00,"PLEASANT HILL, OH",United States,Airplane,Piper,PA-24-250,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,4.0,0.0
